image_id,mission,instrument,body,filter,exposure_s,timestamp_utc,target_body_from_metadata,source_url,sha256,local_path,instrument_verified,state_verified
co-iss-n1466516546,cassini,issna,hyperion,RED,2.6,2004-06-21T13:18:14.103,Hyperion,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2004/data/1466513382_1466584970/N1466516546_1_full.png,0ec36da89bdb1f494f0c36f9cf0278dccde1ddcd71d31d662668532869105ef6,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/hyperion/images/co-iss-n1466516546.png,true,position_only
co-iss-n1466516652,cassini,issna,hyperion,UV3+P0,82,2004-06-21T13:18:40.710,Hyperion,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2004/data/1466513382_1466584970/N1466516652_1_full.png,5136f1cc22050a2fdccdf35127047ba5e41b76006a65c9bdf7c8e6344b7bf379,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/hyperion/images/co-iss-n1466516652.png,true,position_only
co-iss-n1557901108,cassini,issna,ijiraq,BL1,82,2007-05-15T05:43:10.186,Ijiraq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557847551_1557922927/N1557901108_1_full.png,8bef30fe6667aaec20ddf20f95ba327ad93e044c5cf975a852d6bb959f48a30c,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ijiraq/images/co-iss-n1557901108.png,true,false
co-iss-n1751276280,cassini,issna,ijiraq,UV3,460,2013-06-30T08:34:43.060,Ijiraq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2083/data/1751227384_1751283675/N1751276280_1_full.png,83951c33af6637171753572bb9bb13365414bc8b351a277e3c7efd074afc205a,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ijiraq/images/co-iss-n1751276280.png,true,false
co-iss-n1790559454,cassini,issna,ijiraq,IR2,180,2014-09-28T00:37:47.203,Ijiraq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2092/data/1790416807_1790560672/N1790559454_1_full.png,dc8ec9d7a1102823b04d0f7a791b72d31ba49c43e7c614d554b67d35424d48a6,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ijiraq/images/co-iss-n1790559454.png,true,false
co-iss-n1835430665,cassini,issna,ijiraq,IR2,220,2016-02-29T08:42:50.783,Ijiraq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2102/data/1835383394_1835455097/N1835430665_1_full.png,32f4ab6c8ec57ab7ed27a9894b64f6f6f61de2c4686df1a3767e197826921829,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ijiraq/images/co-iss-n1835430665.png,true,false
co-iss-n1557901206,cassini,issna,ijiraq,IR2,82,2007-05-15T05:44:48.185,Ijiraq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557847551_1557922927/N1557901206_1_full.png,449d540cb3e928baeb6861c4682e53a7fef5e2d5189622e6c7048b04aa2f0d73,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ijiraq/images/co-iss-n1557901206.png,true,false
co-iss-n1557901304,cassini,issna,ijiraq,CLEAR,82,2007-05-15T05:46:26.188,Ijiraq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557847551_1557922927/N1557901304_1_full.png,67555acdf39fd114e4f4fb3ced19dca8dd89535bb4aab9e058e00602e69a6361,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ijiraq/images/co-iss-n1557901304.png,true,false
co-iss-n1557901506,cassini,issna,ijiraq,CLEAR,82,2007-05-15T05:49:48.195,Ijiraq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557847551_1557922927/N1557901506_1_full.png,5b8c5b04dfbe48b0312513c76e891c5fb324242c2f9382e427f23c785a6c1c01,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ijiraq/images/co-iss-n1557901506.png,true,false
co-iss-n1456266613,cassini,issna,janus,CLEAR,0.68,2004-02-23T22:07:09.765,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1456049355_1456316702/N1456266613_1_full.png,15240272954306cf2abfd6df85aa8ae59110c6f20723fe840e79216284081b76,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1456266613.png,true,position_only
co-iss-n1520118879,cassini,issna,janus,CLEAR,0.15,2006-03-03T22:44:43.358,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2020/data/1520112626_1520329564/N1520118879_1_full.png,981e69186863cb8d59a21a717bbe784a414bf0d9679fc9e97c70dd497fdbd376,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1520118879.png,true,position_only
co-iss-n1578872424,cassini,issna,janus,CLEAR,0.15,2008-01-12T23:04:09.102,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2041/data/1578767033_1578891288/N1578872424_1_full.png,1d903decd33633e308d746de3c6a63e01c2777e71281f7110755bd4f3cec1a39,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1578872424.png,true,position_only
co-iss-n1643739043,cassini,issna,janus,CLEAR,0.12,2010-02-01T17:26:47.697,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2060/data/1643619446_1643798939/N1643739043_1_full.png,8629d4890e36d4d1cdbebeb643b51f111671551fc5270ae663e4853af010a821,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1643739043.png,true,position_only
co-iss-n1488704852,cassini,issna,janus,CLEAR,0.18,2005-03-05T08:40:58.086,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2010/data/1488638456_1488792254/N1488704852_1_full.png,1658b0f6ec7b0debba16c5ef9e01d6857c270e7278254a1f16b8e518f8aadb37,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1488704852.png,true,position_only
co-iss-n1488704885,cassini,issna,janus,CLEAR,0.68,2005-03-05T08:41:30.594,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2010/data/1488638456_1488792254/N1488704885_1_full.png,8255d2c5adb9cae0c560253dc9a2cee75624dba58bb9be7f010ba0cbc34a1e12,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1488704885.png,true,position_only
co-iss-n1488704979,cassini,issna,janus,CLEAR,0.18,2005-03-05T08:43:05.085,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2010/data/1488638456_1488792254/N1488704979_1_full.png,a86f67283317714a0ee70fe6da8ce5f16af42c8197cc8b330073471c292a7bd9,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1488704979.png,true,position_only
co-iss-n1559769686,cassini,issna,paaliaq,BL1,82,2007-06-05T20:45:56.346,Paaliaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559710457_1559931672/N1559769686_1_full.png,bf29e7d4562dcea7f91edf4f24eb476a0e94dbbca2ba67ebbbe1679f8b5d4a32,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/paaliaq/images/co-iss-n1559769686.png,true,false
co-iss-n1694211770,cassini,issna,paaliaq,CLEAR,100,2011-09-08T21:31:36.021,Paaliaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2069/data/1694194906_1694254757/N1694211770_1_full.png,801570e4c44a84d4ac9c21f7eda6571e3003ffc5abb315f48a597c0ac1ab2190,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/paaliaq/images/co-iss-n1694211770.png,true,false
co-iss-n1806671338,cassini,issna,paaliaq,CLEAR,82,2015-04-02T12:06:06.561,Paaliaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2096/data/1806660538_1806694828/N1806671338_1_full.png,e8cf03e5d9bfde45b3a90e33a1a9b6283b882332dd0db3a65e96b429549fed46,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/paaliaq/images/co-iss-n1806671338.png,true,false
co-iss-n1808520400,cassini,issna,paaliaq,CLEAR,56,2015-04-23T21:44:02.779,Paaliaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2096/data/1808513110_1808547400/N1808520400_1_full.png,6b61003c6514cb6ceee5f450af73de694729f5dec2e005501c2ae8280717a2e6,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/paaliaq/images/co-iss-n1808520400.png,true,false
co-iss-n1559769784,cassini,issna,paaliaq,RED,82,2007-06-05T20:47:34.345,Paaliaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559710457_1559931672/N1559769784_1_full.png,7829c5bb4e8c54d51bfed99bd62f9d23d1171be253a9e690d8f55b953dd18b3d,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/paaliaq/images/co-iss-n1559769784.png,true,false
co-iss-n1559769882,cassini,issna,paaliaq,IR2,82,2007-06-05T20:49:12.345,Paaliaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559710457_1559931672/N1559769882_1_full.png,9881cdbbc7ae53f10d3a29c7f64f64611f2633f7253c981a4b5c8791d673ff05,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/paaliaq/images/co-iss-n1559769882.png,true,false
co-iss-n1559770078,cassini,issna,paaliaq,UV3,82,2007-06-05T20:52:28.344,Paaliaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559710457_1559931672/N1559770078_1_full.png,62fc604ad59ac28b9c61aa5faf2fadd6ba978b0ecf2e9d38b6ea569a5da2d7c7,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/paaliaq/images/co-iss-n1559770078.png,true,false
co-iss-n1458075339,cassini,issna,atlas,CLEAR,0.68,2004-03-15T20:32:23.965,Atlas,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1458023716_1458209270/N1458075339_4_full.png,e4af7ae5e126c06d5b3746d13f1c4c24789e83770510177daad0734cd6461756,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/atlas/images/co-iss-n1458075339.png,true,position_only
co-iss-n1518263907,cassini,issna,atlas,CLEAR,0.15,2006-02-10T11:28:43.189,Atlas,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2020/data/1518203313_1518348832/N1518263907_1_full.png,e1f641fdf97e4356b450e7567f504ec221fb26f4f8770ebce1e74bc7710991a4,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/atlas/images/co-iss-n1518263907.png,true,position_only
co-iss-w1611719356,cassini,issna,atlas,CLEAR,0.1,2009-01-27T03:09:08.134,Atlas,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2052/data/1611583976_1611761722/W1611719356_1_full.png,4b5ee5d880266e411a09c1f05658cedb2813e2ab5fe4d6b08e6dcf5fc00ee4e4,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/atlas/images/co-iss-w1611719356.png,true,position_only
co-iss-n1496464454,cassini,issna,atlas,CLEAR,0.38,2005-06-03T04:06:50.222,Atlas,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2012/data/1496372074_1496501763/N1496464454_1_full.png,24d629e5f8853dfa3de2b56dea310254c3fbf3c0e4b6e56a57c5f1af7157adb7,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/atlas/images/co-iss-n1496464454.png,true,position_only
co-iss-n1496464780,cassini,issna,atlas,CLEAR,0.38,2005-06-03T04:12:16.220,Atlas,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2012/data/1496372074_1496501763/N1496464780_1_full.png,74ca01b9deee174838a2d57ec4a4153bc7e95fac6a44631a50ff6eeb4c4b863f,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/atlas/images/co-iss-n1496464780.png,true,position_only
co-iss-n1496465110,cassini,issna,atlas,CLEAR,0.38,2005-06-03T04:17:46.218,Atlas,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2012/data/1496372074_1496501763/N1496465110_1_full.png,a7c9f124c989e17e7d16ae931c77050735c47214dba5dfc9cba47447059c69b7,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/atlas/images/co-iss-n1496465110.png,true,position_only
co-iss-n1648533833,cassini,issna,bebhionn,GRN,180,2010-03-29T05:16:23.713,Bebhionn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2061/data/1648397760_1648581524/N1648533833_1_full.png,22c858eda87c6a2c8e650921f2dfe650c50e1b9c0cb32d923583c0d0ce8a293a,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bebhionn/images/co-iss-n1648533833.png,true,false
co-iss-n1808593386,cassini,issna,bebhionn,CLEAR,220,2015-04-24T17:57:44.314,Bebhionn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2096/data/1808588556_1808632716/N1808593386_1_full.png,a17fd8f2ed8f75c3afe85b67b27576ba6a5a5f43ac5909aa11b7ada5a0bc75cc,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bebhionn/images/co-iss-n1808593386.png,true,false
co-iss-n1873258032,cassini,issna,bebhionn,CLEAR,220,2017-05-12T04:14:54.970,Bebhionn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2112/data/1873244040_1873379644/N1873258032_1_full.png,c0237b8c6b00a2f5c06981d25f624ea83bc82d56b9ceba3609ae4d13d35f9532,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bebhionn/images/co-iss-n1873258032.png,true,false
co-iss-n1648534137,cassini,issna,bebhionn,IR1,180,2010-03-29T05:21:27.718,Bebhionn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2061/data/1648397760_1648581524/N1648534137_1_full.png,b2f5c3b4003d4dd1638d285c1d43ba8c45246b09dfda15918743e75a0f28d9d9,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bebhionn/images/co-iss-n1648534137.png,true,false
co-iss-n1648534337,cassini,issna,bebhionn,IR1,180,2010-03-29T05:24:47.717,Bebhionn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2061/data/1648397760_1648581524/N1648534337_1_full.png,acc304cb1d5bf6ca9daa46625925e789171f83206389380652ff5f4e7e257792,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bebhionn/images/co-iss-n1648534337.png,true,false
co-iss-n1648534441,cassini,issna,bebhionn,CLEAR,82,2010-03-29T05:28:09.724,Bebhionn,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2061/data/1648397760_1648581524/N1648534441_1_full.png,e930cc09ccddb130db82ecd5c9752a0903c58b47a2b889eaec9b1c63fc86dfae,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bebhionn/images/co-iss-n1648534441.png,true,false
co-iss-n1558092433,cassini,issna,bestla,BL1,82,2007-05-17T10:51:53.978,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557923015_1558291986/N1558092433_1_full.png,4a696332e195b49568ca58c4b7067d37381c6f8f4887b78537a8137fc0657a80,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1558092433.png,true,false
co-iss-n1725807332,cassini,issna,bestla,IR2,460,2012-09-08T13:54:56.774,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2076/data/1725795448_1725875021/N1725807332_1_full.png,c9580201044954688a9790891e057d061d4a1d04b90625a29f3017f09019679a,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1725807332.png,true,false
co-iss-n1815742018,cassini,issna,bestla,CLEAR,220,2015-07-16T11:40:49.793,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2098/data/1815718786_1815752314/N1815742018_1_full.png,dc8a58cc69059b1041687f53a490bb3210b420133aa838e3ec9fabe4917bec43,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1815742018.png,true,false
co-iss-n1558092531,cassini,issna,bestla,RED,82,2007-05-17T10:53:31.978,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557923015_1558291986/N1558092531_1_full.png,47c64d124bbac9daa14308f84f7bcf215f90646972ad2fbd1e1c53b4f250f1f1,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1558092531.png,true,false
co-iss-n1558092629,cassini,issna,bestla,IR2,82,2007-05-17T10:55:09.977,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557923015_1558291986/N1558092629_1_full.png,01d40c9151d46d08a5020161ab72bfbed006847ba181a152996064f4caa2e3c5,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1558092629.png,true,false
co-iss-n1558092823,cassini,issna,bestla,CLEAR,180,2007-05-17T10:56:45.980,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557923015_1558291986/N1558092823_1_full.png,fcd9ccaed4803f326270f1a6a13827ae4e5695bf4b99d7a269124910e4d32e5e,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1558092823.png,true,false
co-iss-n1458670018,cassini,issna,calypso,CLEAR,0.68,2004-03-22T17:43:39.085,Calypso,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1458461156_1458734838/N1458670018_2_full.png,ad60897248a42b763b3c0d7d7caaa91babeadf0b1b62ae8ee39d57eab534eb85,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/calypso/images/co-iss-n1458670018.png,true,position_only
co-iss-n1552346494,cassini,issna,calypso,CLEAR,0.15,2007-03-11T22:48:13.231,Calypso,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2030/data/1552226008_1552432783/N1552346494_1_full.png,5c8cac9190802973cf398da0d057d968451ec50f78fc40b8705c2a7e4a6a1550,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/calypso/images/co-iss-n1552346494.png,true,position_only
co-iss-n1633029472,cassini,issna,calypso,CLEAR,0.15,2009-09-30T18:35:12.856,Calypso,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2057/data/1632534127_1633029787/N1633029472_1_full.png,006a647f721b7d71ef9b0bb39fd93151d5226f0be126ba757769a2a75c6573fe,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/calypso/images/co-iss-n1633029472.png,true,position_only
co-iss-n1506184171,cassini,issna,calypso,CLEAR,0.05,2005-09-23T16:01:05.442,Calypso,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2015/data/1506110127_1506288646/N1506184171_1_full.png,597eb29a5d08b64b2899bd0c378ccafd3b9b381f23fa68f76e28cace015425f3,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/calypso/images/co-iss-n1506184171.png,true,position_only
co-iss-n1506184204,cassini,issna,calypso,GRN,0.18,2005-09-23T16:01:38.320,Calypso,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2015/data/1506110127_1506288646/N1506184204_1_full.png,121e8ce650b211841f79c37f1dd573d6bbec63d660389818b0d17880c5329e78,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/calypso/images/co-iss-n1506184204.png,true,position_only
co-iss-n1506184237,cassini,issna,calypso,GRN+P0,0.46,2005-09-23T16:02:11.040,Calypso,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2015/data/1506110127_1506288646/N1506184237_1_full.png,76ef6158e677434b507b02697683fd045cd8712bb5a7e8fc17ab8f0336c86758,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/calypso/images/co-iss-n1506184237.png,true,position_only
co-iss-n1455663189,cassini,issna,epimetheus,CLEAR,0.68,2004-02-16T22:30:09.702,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1455646698_1455855902/N1455663189_1_full.png,5764284caf72632154d0ac7b578caa4df277c8f4e0e1d6f8a1e5eff8f032bc7e,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-n1455663189.png,true,position_only
co-iss-n1524904913,cassini,issna,epimetheus,CLEAR,0.26,2006-04-28T08:11:26.785,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2022/data/1524684963_1524911095/N1524904913_1_full.png,57249badbbec1bceff03324a92cabee16f033293c5688b933cfc7bf1fed65c58,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-n1524904913.png,true,position_only
co-iss-w1603176659,cassini,issna,epimetheus,CLEAR,0.1,2008-10-20T06:11:52.797,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2049/data/1603163051_1603326763/W1603176659_1_full.png,8e83a61635fe8a57b4f906b467497a9ff014b7c3cbdcda73d312e7976ff06120,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-w1603176659.png,true,position_only
co-iss-n1490836693,cassini,issna,epimetheus,BL1,0.56,2005-03-30T00:51:24.999,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2010/data/1490681029_1490886704/N1490836693_1_full.png,3ad8189ad3e55195d9c689f29a1e15cfbd6a4b0efccadfe7ab8e0ce21c992ec0,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-n1490836693.png,true,position_only
co-iss-n1490836733,cassini,issna,epimetheus,UV3,2.6,2005-03-30T00:52:02.966,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2010/data/1490681029_1490886704/N1490836733_1_full.png,a1d6704f20b3697e0a81cd67182f0d3c63abdd61786026e803e4b2a950c56974,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-n1490836733.png,true,position_only
co-iss-n1490836766,cassini,issna,epimetheus,IR1,0.26,2005-03-30T00:52:38.310,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2010/data/1490681029_1490886704/N1490836766_1_full.png,b5a55d400b47c20e6011b79f9ec3afd0094bf6a692b4eca41e10e5e805dd925e,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-n1490836766.png,true,position_only
co-iss-n1463414669,cassini,issna,helene,CLEAR,0.68,2004-05-16T15:40:39.222,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2002/data/1463318713_1463518285/N1463414669_1_full.png,64c40295bedfcd6d7d1e055119c89c10a70b796eda2a244e420d604da55b28f5,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-n1463414669.png,true,position_only
co-iss-w1575914177,cassini,issna,helene,CLEAR,0.1,2007-12-09T17:20:23.018,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2039/data/1575667975_1576171776/W1575914177_1_full.png,92a804e5d0f86b148e4f6175f23cf556bb2dc84db7d4b957a19b5bc64115b284,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-w1575914177.png,true,position_only
co-iss-n1606207727,cassini,issna,helene,CLEAR,0.06,2008-11-24T08:09:19.408,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2050/data/1606078020_1606207803/N1606207727_1_full.png,5133b3920a8e8ad13a2cf8408d58072e143ef0771cfa65c48d01b7281f4dbd6d,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-n1606207727.png,true,position_only
co-iss-n1496868422,cassini,issna,helene,RED,0.22,2005-06-07T20:19:35.807,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2012/data/1496756061_1496877117/N1496868422_1_full.png,d0a7d0b56f284a813b1ff27ccc9ae64fb3690d1d1fb4c76caf9a4d00373b3279,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-n1496868422.png,true,position_only
co-iss-n1496868455,cassini,issna,helene,GRN,0.26,2005-06-07T20:20:08.774,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2012/data/1496756061_1496877117/N1496868455_1_full.png,eb1aab31127b343c8e349a274a8fde91fcb5029a9926aa0f0dc7e0fa919b15b3,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-n1496868455.png,true,position_only
co-iss-n1496868488,cassini,issna,helene,BL1,1.2,2005-06-07T20:20:40.834,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2012/data/1496756061_1496877117/N1496868488_1_full.png,9900be58bbc87f0e4ee5a8c6694f2592bbd8b8651361c571a2d71efb6a6914f8,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-n1496868488.png,true,position_only
co-iss-n1661528861,cassini,issna,hyrrokkin,CLEAR,100,2010-08-26T14:59:58.664,Hyrrokkin,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2064/data/1660446226_1661536793/N1661528861_1_full.png,6c4a8c2e64a68412cab3a4930cddba0c9416a6eedc8bc62dd4f4816704e4a755,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/hyrrokkin/images/co-iss-n1661528861.png,true,false
co-iss-n1666532697,cassini,issna,hyrrokkin,GRN,460,2010-10-23T12:50:38.714,Hyrrokkin,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2066/data/1666492816_1667089944/N1666532697_1_full.png,fabd905a17424f921302ae52ae2ea209b7369e8d3086bfc2eda77a0b2f19a7a3,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/hyrrokkin/images/co-iss-n1666532697.png,true,false
co-iss-n1743211807,cassini,issna,hyrrokkin,CLEAR,460,2013-03-29T00:27:41.175,Hyrrokkin,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2081/data/1743194301_1743467682/N1743211807_1_full.png,b9706b6e091cbbb59458417487d2c750588696e470b37cc61cee32453544924f,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/hyrrokkin/images/co-iss-n1743211807.png,true,false
